ObjectID,Election,County,HASNO,Site Name,Site Address,Zip,New,ED,Latitude,Longitude,x,y
1072,General Election 2024 - 11/05/2024,Staten Island,11780,Our Lady Help Of Christians,23 Summit Street,10307,,"001/62, 005/62, 006/62, 063/62 (Combined into 001/62)",40.50938335,-74.24295139,564139.0055,4484571.5376
1073,General Election 2024 - 11/05/2024,Queens,Q0036,PS 55-Maure,131-10 97 Avenue,11419,,"013/24, 023/24, 066/24",40.69393648,-73.81667958,599979.0662,4505455.2239
1074,General Election 2024 - 11/05/2024,Staten Island,11938,Our Lady of Pity,1616 Richmond Avenue,10314,,"052/63, 053/63, 054/63, 055/63, 056/63, 057/63",40.60895365,-74.16148225,570936.1587,4495686.5572
1075,General Election 2024 - 11/05/2024,Queens,Q0276,PS 56-Harry Eichler,86-10 114 Street,11418,,"021/24, 025/24, 026/24",40.69909214,-73.83531514,598396.9229,4506006.4997
1076,General Election 2024 - 11/05/2024,Staten Island,11984,Port Richmond High School,85 St Josephs Avenue,10302,,"031/61, 032/61, 033/61, 034/61",40.63449412,-74.14205975,572551.6231,4498537.4885
1077,General Election 2024 - 11/05/2024,Staten Island,S0022,PS 13 M.L. Lindemeyer,191 Vermont Avenue,10305,,"004/63, 005/63, 006/63, 007/63",40.61296209,-74.0693309,578727.2904,4496209.859
1078,General Election 2024 - 11/05/2024,Staten Island,11240,PS 14 Cornelius Vanderbilt,100 Tompkins Avenue,10304,,"001/63, 002/63",40.62222702,-74.0795665,577850.6711,4497229.2005
1079,General Election 2024 - 11/05/2024,Queens,10732,PS 58-School of Heroes,72-50 Grand Avenue,11378,,"007/30, 008/30",40.72905279,-73.89031805,593707.9598,4509272.1956
1080,General Election 2024 - 11/05/2024,Staten Island,S0058,PS 16 John J. Driscoll,80 Monroe Avenue,10301,,011/61,40.63971251,-74.07929979,577852.9171,4499170.4054
1081,General Election 2024 - 11/05/2024,Staten Island,S0071,PS 18 John G. Whittier,221 Broadway,10310,,"022/61, 023/61, 024/61",40.63683551,-74.11734638,574638.9243,4498818.0679
1082,General Election 2024 - 11/05/2024,Staten Island,S0056,PS 19 The Curtis School,780 Post Avenue,10310,,"027/61, 028/61, 029/61, 051/61",40.63104787,-74.12695405,573832.8461,4498167.5069
1083,General Election 2024 - 11/05/2024,Queens,Q0294,PS 60-Woodhaven,91-02 88 Avenue,11421,,"021/38, 032/38, 033/38, 034/38, 035/38",40.69219033,-73.85288134,596922.8377,4505220.8245
1084,General Election 2024 - 11/05/2024,Staten Island,10574,PS 20 Port Richmond,161 Park Avenue,10302,,030/61,40.6367391,-74.1325758,573351.1843,4498794.5559
1085,General Election 2024 - 11/05/2024,Staten Island,10636,PS 22 Graniteville,1860 Forest Avenue,10303,,"038/61, 039/61, 044/61 (Combined into 038/61), 045/61 (Combined into 038/61), 049/61 (Combined into 038/61)",40.62516828,-74.15118704,571789.753,4497494.7929
1086,General Election 2024 - 11/05/2024,Queens,Q0304,PS 62-Chester Park,97-25 108 Street,11419,,"008/24, 050/38, 051/38",40.68833846,-73.83597853,598356.6908,4504812.0229
1087,General Election 2024 - 11/05/2024,Staten Island,S0032,PS 23 Richmondtown,30 Natick Street,10306,,"058/62, 060/62, 061/62, 065/63, 020/64, 054/64 (Combined into 020/64), 055/64 (Combined into 020/64), 056/64 (Combined into 020/64), 059/64 (Combined into 020/64)",40.57103618,-74.13286105,573398.9064,4491501.0429
1088,General Election 2024 - 11/05/2024,Staten Island,S0014,PS 29 Bardwell,1581 Victory Boulevard,10314,,"019/63, 021/63, 029/63",40.61375756,-74.11590452,574786.5915,4496257.5401
1089,General Election 2024 - 11/05/2024,Staten Island,S0059,PS 3 The Margaret Gioiosa School,80 South Goff Avenue,10309,,"008/62, 009/62, 010/62, 011/62",40.52029133,-74.21141401,566800.1285,4485805.7544
1090,General Election 2024 - 11/05/2024,Queens,Q0291,PS 63-Old South,90-15 Sutter Avenue,11417,,"051/23, 052/23, 062/23",40.67644386,-73.84685372,597455.0725,4503479.5259
1091,General Election 2024 - 11/05/2024,Staten Island,S0078,PS 30 Westerleigh,200 Wardwell Avenue,10314,,"026/61, 031/63",40.61801846,-74.13284661,573348.7643,4496716.2588
1092,General Election 2024 - 11/05/2024,Staten Island,S0050,PS 31 William T. Davis,55 Layton Avenue,10301,,015/61,40.64173997,-74.08551451,577325.0643,4499389.9808
1093,General Election 2024 - 11/05/2024,Queens,Q0261,PS 64-Joseph P. Addabbo,82-01 101 Avenue,11416,,"053/23, 054/23, 030/38, 031/38, 036/38, 037/38, 038/38",40.68118569,-73.85704185,596587.1872,4503994.6537
1094,General Election 2024 - 11/05/2024,Staten Island,S0052,PS 35 The Clove Valley School,60 Foote Avenue,10301,,"011/63, 012/63, 020/63",40.61366805,-74.09934993,576187.0816,4496261.8031
1095,General Election 2024 - 11/05/2024,Queens,Q0208,PS 68,59-09 St Felix Avenue,11385,,"008/38, 009/38, 010/38, 046/38",40.69656251,-73.89751626,593145.363,4505657.8872
1096,General Election 2024 - 11/05/2024,Staten Island,S0024,PS 36 Annex,200 Jefferson Boulevard,10312,,021/62,40.5443362,-74.18177655,569285.9342,4488497.6634
1097,General Election 2024 - 11/05/2024,Staten Island,S0029,PS 36 J.C. Drumgoole,255 Ionia Avenue,10312,,"019/62, 020/62, 043/62",40.54322586,-74.18249812,569225.9752,4488373.8453
1098,General Election 2024 - 11/05/2024,Queens,Q0251,PS 69-Jackson Heights,77-02 37 Avenue,11372,,"003/30, 042/30, 003/39, 005/39, 006/39, 007/39, 013/39, 052/39, 053/39",40.74919854,-73.8889673,593793.723,4511509.9689
1099,General Election 2024 - 11/05/2024,Staten Island,10010,PS 37,15 Fairfield Street,10308,,"033/62, 034/62, 062/62 (Combined into 033/62), 064/62 (Combined into 033/62), 050/63, 074/63 (Combined into 050/63)",40.56398977,-74.15110584,571862.0971,4490703.8277
1100,General Election 2024 - 11/05/2024,Queens,10453,PS 7-Louis F. Simeone,80-55 Cornish Avenue,11373,,"015/30, 038/30, 040/30",40.73825426,-73.88361919,594260.6727,4510300.7991
1101,General Election 2024 - 11/05/2024,Staten Island,S0076,PS 39 Francis J. Murphy Jr.,99 Macfarland Avenue,10305,,"044/64, 045/64, 046/64, 047/64",40.59779695,-74.07008006,578681.7003,4494525.7955
1102,General Election 2024 - 11/05/2024,Queens,Q0140,PS 70-Queens,30-44 43 Street,11103,,"019/34, 020/34, 002/36, 026/36, 027/36",40.76164585,-73.91360172,591696.9338,4512865.682
1103,General Election 2024 - 11/05/2024,Staten Island,S0075,PS 4 Maurice Wollin,200 Nedra Lane,10312,,"044/62, 047/62, 049/62, 055/62, 056/62",40.55237335,-74.1955162,568114.3255,4489379.0968
1104,General Election 2024 - 11/05/2024,Staten Island,S0061,PS 40,91 Henderson Avenue,10301,,"019/61, 020/61",40.64110391,-74.0956836,576465.923,4499310.4856
1105,General Election 2024 - 11/05/2024,Staten Island,10181,PS 42 Eltingville,380 Genesee Avenue,10312,,"022/62, 023/62, 025/62, 026/62, 046/62, 048/62",40.5523516,-74.16942511,570323.4618,4489397.1768
1106,General Election 2024 - 11/05/2024,Queens,Q0220,PS 71,62-85 Forest Avenue,11385,,"021/28, 052/37, 062/37",40.71117491,-73.90520894,592475.205,4507271.8366
1107,General Election 2024 - 11/05/2024,Staten Island,S0057,PS 44 Thomas C. Brown,80 Maple Parkway,10303,,"035/61, 036/61, 037/61, 039/63",40.63162089,-74.15675671,571311.8193,4498206.53
1108,General Election 2024 - 11/05/2024,Staten Island,S0062,PS 50 Frank Hankinson,200 Adelaide Avenue,10306,,"009/64, 010/64, 011/64",40.56140425,-74.12448067,574118.8975,4490438.8853
1109,General Election 2024 - 11/05/2024,Queens,Q0159,PS 76-William Hallet,36-36 10 Street,11106,,"034/36, 051/36",40.76091598,-73.94116664,589371.2673,4512756.2188
1110,General Election 2024 - 11/05/2024,Staten Island,S0043,PS 52 John C. Thompson,450 Buel Avenue,10305,,"029/64, 030/64, 048/64",40.5824699,-74.08840263,577148.998,4492808.2209
1111,General Election 2024 - 11/05/2024,Staten Island,S0035,PS 53 Bay Terrace,330 Durant Avenue,10308,,"030/62, 032/62, 007/64, 008/64",40.55212858,-74.1373821,573036.7669,4489398.4858
1112,General Election 2024 - 11/05/2024,Staten Island,S0004,PS 54 Charles W. Leng,1060 Willowbrook Road,10314,,"023/63, 025/63, 026/63, 059/63, 060/63",40.60308424,-74.13770554,572954.0047,4495054.4633
1113,General Election 2024 - 11/05/2024,Queens,10561,PS 78,48-09 Center Boulevard,11109,,"004/37, 005/37",40.74477821,-73.9578631,587983.2453,4510947.9331
1114,General Election 2024 - 11/05/2024,Staten Island,S0048,PS 55 Henry M. Boehm,54 Osborne Street,10312,,"015/62, 016/62, 017/62, 018/62",40.53655574,-74.16361711,570831.8606,4487648.4472
1115,General Election 2024 - 11/05/2024,Staten Island,10596,PS 56 The Louis Desario School,250 Kramer Avenue,10309,,"039/62, 040/62, 050/62, 052/62",40.54201874,-74.21383652,566573.4112,4488215.71
1116,General Election 2024 - 11/05/2024,Queens,10560,PS 79-Francis Lewis,147-27 15 Drive,11357,,"041/27, 048/27, 049/27, 050/27",40.78586846,-73.81833969,599701.4218,4515658.5231
1117,General Election 2024 - 11/05/2024,Staten Island,S0001,PS 57 Hubert H. Humphrey,140 Palma Drive,10304,,"001/61, 002/61, 003/61, 004/61",40.61139184,-74.08337463,577541.1006,4496023.0867
1118,General Election 2024 - 11/05/2024,Staten Island,10858,PS 58 Space Shuttle Columbia School,77 Marsh Avenue,10314,,"046/63, 047/63, 049/63",40.58331865,-74.1608899,571013.3908,4492841.4589
1119,General Election 2024 - 11/05/2024,Queens,Q0084,PS 80-Thurgood Marshall Magnet,171-05 137 Avenue,11434,,"050/32, 051/32, 053/32, 054/32, 059/32",40.67290638,-73.769361,604009.8093,4503175.6524
1120,General Election 2024 - 11/05/2024,Staten Island,10634,PS 6 Corporal Allan F. Kivlehan School,555 Page Avenue,10307,,"004/62, 007/62",40.5104993,-74.23073286,565173.1181,4484704.3668
1121,General Election 2024 - 11/05/2024,Staten Island,11647,PS 62,644 Bloomingdale Road,10309,,"036/62, 037/62, 038/62, 051/62",40.5414701,-74.21812529,566210.7696,4488151.5789
1122,General Election 2024 - 11/05/2024,Queens,Q0210,PS 81-Jean Paul Richter,599 Cypress Avenue,11385,,"061/37, 001/38, 002/38, 003/38",40.70305447,-73.91104493,591993.4143,4506364.2832
1123,General Election 2024 - 11/05/2024,Staten Island,11171,PS 65 The Academy of Innovative Learning,155 Saint Pauls Avenue,10301,,"009/61, 010/61",40.63379059,-74.07850564,577926.9562,4498513.7474
1124,General Election 2024 - 11/05/2024,Queens,Q0282,PS 82-Hammond,88-02 144 Street,11435,,"037/24, 008/32, 010/32",40.70411661,-73.81185335,600371.5618,4506590.7966
1125,General Election 2024 - 11/05/2024,Staten Island,S0011,PS 69 Daniel D. Tompkins,144 Keating Place,10314,,"061/63, 062/63, 063/63",40.59097784,-74.15746695,571294.9413,4493694.4202
1126,General Election 2024 - 11/05/2024,Staten Island,S0073,PS 8 Shirlee Solomon,112 Lindenwood Road,10308,,"001/64, 002/64, 003/64, 005/64",40.54764467,-74.15195078,571808.031,4488888.786
1127,General Election 2024 - 11/05/2024,Queens,Q0121,PS 84-Steinway,22-45 41 Street,11105,,"001/34, 007/34, 009/34, 014/34, 015/34, 057/34 (Combined into 001/34)",40.77150055,-73.90624601,592304.1627,4513967.3456
1128,General Election 2024 - 11/05/2024,Staten Island,11480,PS/IS 48 William G. Wilcox School,1050 Targee Street,10304,,"008/63, 009/63, 066/63 (Combined into 009/63), 035/64, 037/64, 038/64, 049/64 (Combined into 035/64), 050/64 (Combined into 037/64), 052/64 (Combined into 037/64), 053/64 (Combined into 035/64), 057/64 (Combined into 037/64), 058/64 (Combined into 037/64)",40.60288354,-74.09152615,576861.2686,4495071.4813
1129,General Election 2024 - 11/05/2024,Staten Island,11259,Richmond Terrace Community Center,71 Jersey Street,10301,,014/61,40.64608977,-74.08795513,577113.686,4499870.6875
1130,General Election 2024 - 11/05/2024,Staten Island,11645,Richmond Town Library,200 Clarke Avenue,10306,,"031/62, 059/62",40.56657238,-74.13848836,572927.4237,4491000.8732
1131,General Election 2024 - 11/05/2024,Queens,Q0124,PS 85-Judge Charles Vallone,23-70 31 Street,11105,,"005/34, 008/34, 012/34, 013/34, 004/36, 010/36",40.77292182,-73.91473541,591585.7597,4514116.2198
1132,General Election 2024 - 11/05/2024,Staten Island,11626,Saint Anthony's Church,4055 Victory Boulevard,10314,,"057/62, 051/63, 070/63 (Combined into 051/63)",40.5928493,-74.18958329,568575.3242,4493876.6495
1133,General Election 2024 - 11/05/2024,Staten Island,11648,Saint Christopher School,15 Lisbon Place,10306,,025/64,40.58176809,-74.10871754,575430.5025,4492712.7198
1134,General Election 2024 - 11/05/2024,Queens,Q0233,PS 87-Middle Village,67-54 80 Street,11379,,"014/28, 015/28, 067/28",40.71187852,-73.87133238,595335.7543,4507386.1617
1135,General Election 2024 - 11/05/2024,Staten Island,10013,Saint Christophers Church,136 Midland Avenue,10306,,"024/64, 027/64, 061/64",40.57982369,-74.10602626,575660.4628,4492499.1934
1136,General Election 2024 - 11/05/2024,Staten Island,10023,Saint Paul's United Methodist Church,7558 Amboy Road,10307,,"002/62, 003/62",40.50819915,-74.24731894,563770.094,4484436.9224
1137,General Election 2024 - 11/05/2024,Queens,Q0213,PS 88-Seneca,60-85 Catalpa Avenue,11385,,"020/28, 055/37, 057/37, 044/38",40.70384845,-73.89629747,593238.1751,4506467.9694
1138,General Election 2024 - 11/05/2024,Staten Island,11012,South Beach Community Center,155 Norway Avenue,10305,,040/64,40.5948161,-74.07899693,577930.6842,4494186.978
1139,General Election 2024 - 11/05/2024,Staten Island,S0055,Staten Island Academy,715 Todt Hill Road,10304,,"021/64, 039/64",40.59514263,-74.11009652,575298.7923,4494196.162
1140,General Election 2024 - 11/05/2024,Queens,Q0272,PS 89-Elmhurst,85-28 Britton Avenue,11373,,"053/34, 054/34, 011/39, 014/39, 015/39, 017/39, 018/39, 019/39, 021/39, 023/39, 024/39",40.7458259,-73.88020285,594538.4111,4511144.9834
1141,General Election 2024 - 11/05/2024,Staten Island,S0031,Staten Island School of Civic Leadership,280 Regis Drive,10314,,"040/63, 041/63, 042/63, 043/63, 067/63 (Combined into 040/63), 068/63 (Combined into 040/63), 069/63 (Combined into 040/63), 075/63",40.6205057,-74.16446585,570671.5783,4496966.4791
1142,General Election 2024 - 11/05/2024,Queens,Q0278,PS 90-Horace Mann,86-50 109 Street,11418,,"025/38, 047/38",40.696826,-73.83917663,598074.0064,4505750.6243
1143,General Election 2024 - 11/05/2024,Staten Island,10006,Staten Island Tech HS,485 Clawson Street,10306,,"015/64, 016/64, 017/64, 018/64",40.56781509,-74.11570302,574854.8536,4491157.9304
1144,General Election 2024 - 11/05/2024,Staten Island,11005,Summerfield UMC,104 Harbor Road,10303,,"036/63, 037/63, 038/63",40.6342584,-74.16045069,570996.6278,4498496.3174
1145,General Election 2024 - 11/05/2024,Queens,Q0314,PS 91-Richard Arkwright,68-10 Central Avenue,11385,,"017/28, 011/38, 012/38, 013/38, 052/38, 053/38",40.70361218,-73.88512511,594182.3406,4506453.6603
1146,General Election 2024 - 11/05/2024,Staten Island,S0045,Susan E. Wagner High School,50 Brielle Avenue,10314,,"024/63, 034/63, 035/63, 019/64",40.59772454,-74.12505846,574029.9304,4494470.0744
1147,General Election 2024 - 11/05/2024,Staten Island,10535,The Elks,3250 Richmond Avenue,10312,,"024/62, 045/62",40.55968753,-74.17031301,570240.6167,4490210.777
1148,General Election 2024 - 11/05/2024,Queens,10733,PS 92-Harry T.Stewart Sr.,99-01 34 Avenue,11368,,"002/34, 012/35",40.75547789,-73.8691583,595457.0555,4512228.385
1149,General Election 2024 - 11/05/2024,Staten Island,10709,The Michael J. Petrides School - Building K Gymnasium,715 Ocean Terrace,10301,,034/64,40.6078789,-74.10588654,575640.6628,4495613.5461
1150,General Election 2024 - 11/05/2024,Staten Island,11155,The Tides at Charleston,15 Tides Lane,10309,,035/62,40.52949148,-74.23977807,564388.6169,4486805.8879
1151,General Election 2024 - 11/05/2024,Staten Island,S0030,Todt Hill Community Center,255 Westwood Avenue,10314,,"022/63, 051/64",40.60692403,-74.11920924,574514.6291,4495496.1879
1152,General Election 2024 - 11/05/2024,Queens,Q0174,PS 94-David D. Porter,41-77 Little Neck Parkway,11363,,"023/26, 025/26, 063/26 (Combined into 023/26), 064/26 (Combined into 023/26)",40.77125205,-73.73924981,606398.0309,4514128.8929
1153,General Election 2024 - 11/05/2024,Queens,Q0088,PS 95-Eastwood,179-01 90 Avenue,11432,,"047/29, 048/29, 054/29, 065/29",40.71063697,-73.78355277,602752.3514,4507347.3287
1154,General Election 2024 - 11/05/2024,Queens,Q0273,PS 97-Forest Park,85-52 85 Street,11421,,"018/38, 019/38, 020/38, 029/38",40.6949133,-73.85983825,596331.0968,4505515.4419
1155,General Election 2024 - 11/05/2024,Queens,Q0169,PS 98-Douglaston School,40-20 235 Street,11363,,"024/26, 026/26, 066/26 (Combined into 024/26)",40.76930151,-73.74944154,605540.9896,4513900.0545
1156,General Election 2024 - 11/05/2024,Queens,Q0262,PS 99-Kew Gardens,82-37 Kew Gardens Road,11415,,"002/28, 003/28, 004/28, 007/28, 008/28, 009/28",40.71147166,-73.82861151,598944.9567,4507388.2477
1157,General Election 2024 - 11/05/2024,Queens,11952,PS/IS 268,92-07 175 Street,11433,,"045/29, 046/29",40.70776873,-73.78567169,602577.7651,4507026.4552
1158,General Election 2024 - 11/05/2024,Queens,11687,PS/IS 314,88-08 164 Street,11432,,"049/29, 051/29, 053/29",40.70883267,-73.79812467,601524.1876,4507130.0924
1159,General Election 2024 - 11/05/2024,Queens,Q0180,Queen of Angels RC Parish Center,43-18 Skillman Avenue,11104,,"027/37, 028/37, 029/37, 032/37, 035/37, 038/37 (Combined into 027/37)",40.74682087,-73.92061402,591125.295,4511212.6905
1160,General Election 2024 - 11/05/2024,Queens,Q0181,Queens Botanical Gardens,43-50 Main Street,11355,,"041/25, 042/25",40.75150838,-73.82616124,599092.5089,4511835.3994
1161,General Election 2024 - 11/05/2024,Queens,Q0288,Queens Public Library - Central,89-11 Merrick Boulevard,11432,,"042/29, 052/29, 063/29",40.70796707,-73.79530202,601763.9439,4507037.2702
1162,General Election 2024 - 11/05/2024,Queens,11826,Queens Public Library at East Elmhurst,95-06 Astoria Boulevard,11369,,"003/35, 006/35, 010/35",40.76265134,-73.87409357,595030.2318,4513019.3392
1163,General Election 2024 - 11/05/2024,Queens,11632,Queens Public Library at Elmhurst,86-07 Broadway,11373,,"035/30, 036/30",40.73844609,-73.87727234,594796.3015,4510328.9282
1164,General Election 2024 - 11/05/2024,Queens,10843,Queens Public Library at Forest Hills,108-19 71 Avenue,11375,,035/28,40.71615185,-73.84723118,597365.3373,4507886.9735
1165,General Election 2024 - 11/05/2024,Queens,10162,Queens Public Library at Kew Gardens Hills,72-33 Vleigh Place,11367,,025/27,40.72584699,-73.82092622,599572.7076,4508992.7042
1166,General Election 2024 - 11/05/2024,Queens,10185,Queens Public Library at Lefferts,103-34 Lefferts Boulevard,11419,,"006/24, 007/24",40.68693634,-73.82459704,599320.4983,4504669.1797
1167,General Election 2024 - 11/05/2024,Queens,Q0309,Queens Public Library at North Forest Park,98-27 Metropolitan Avenue,11375,,028/28,40.71095097,-73.85365384,596830.3905,4507302.5366
1168,General Election 2024 - 11/05/2024,Queens,Q0296,Queens Public Library at Peninsula,92-25 Rockaway Beach Boulevard,11693,,"012/23, 013/23, 019/31",40.58628362,-73.81568871,600223.6896,4493506.2189
1169,General Election 2024 - 11/05/2024,Queens,11156,Queens Public Library at Richmond Hill,118-14 Hillside Avenue,11418,,"024/24, 028/24, 018/28",40.70092855,-73.83210328,598665.5683,4506213.957
1170,General Election 2024 - 11/05/2024,Queens,11436,Queens Public Library at St. Albans,191-05 Linden Boulevard,11412,,047/33,40.69229486,-73.76022716,604751.4284,4505338.7637
1171,General Election 2024 - 11/05/2024,Queens,Q0111,Queensview  Inc.,21-15 34 Avenue,11106,,056/36,40.76254016,-73.93322258,590039.6083,4512944.6371
1172,General Election 2024 - 11/05/2024,Queens,Q0155,Ravenswood Community Center,35-40 21 Street,11106,,"046/36, 047/36",40.76078069,-73.93602761,589805.219,4512746.4478
